id	section	source_line	text	base_audio	selected_audio	literal_audio	term_context_audio	paraphrase_audio	status	datasets
src-930a4e4af8ccf3a6	行业词汇	954	群防群控	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-efcd2b37d8950729	行业词汇	955	出租房屋	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-a4366b0819aa3a8f	行业词汇	956	暂住登记	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ef29beedcf9b1af8	行业词汇	957	重点人员	4	5	0	5	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;police_synthetic_zh_accent
src-1f0598ced6917028	行业词汇	958	便民服务	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-02a77e88b47a5454	行业词汇	959	上门服务	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e87e7535b5baa98d	行业词汇	960	答疑解惑	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-1d6b353a4c3befe4	行业词汇	961	为民办实事	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-77141eabf1a2a5f7	行业词汇	962	帮扶救助	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-d08281ee5bf4dce6	行业词汇	963	关爱老人	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ce079e386c6e0a29	行业词汇	964	警民连心	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-6e98c41ac1653d11	行业词汇	965	平安社区	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7edbeef0f3c92851	行业词汇	966	和谐社区	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f25a0d22877a60c2	行业词汇	967	基层治理	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-927c0323af7150ad	行业词汇	968	联防联控	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-080533029ba6bbe0	行业词汇	969	共建共治	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-616e6fd13ee1b4db	行业词汇	970	社区治安	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-c67cf7dea96aea08	行业词汇	971	接处警	11	14	0	14	0	已覆盖	current_police_terms_20260711_application_names_62;current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385;police_synthetic_zh_accent
src-69f463a2853ef6d4	行业词汇	972	信息采集	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f8b47b97eb60061d	行业词汇	973	台账登记	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-d562392b45f269b5	行业词汇	974	情况上报	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-473129f73fdca3a3	行业词汇	975	治安通报	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ee5c6e0e314d222c	行业词汇	976	警民沟通	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-1bb4a0c7aeb5baa3	行业词汇	977	噪音扰民	25	25	0	25	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183
src-a3b37ce2e194126b	行业词汇	978	采光通风	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-fb85e4d90ce54587	行业词汇	979	排水排污	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-51547b8f0104cbd9	行业词汇	980	楼道占用	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-35c45339c57c0a52	行业词汇	981	宠物扰民	8	8	0	8	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183
src-f0edf66168040f9d	行业词汇	982	边界争执	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e05498208fc73fae	行业词汇	983	家庭纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-56d21127cc284bf8	行业词汇	984	婚姻矛盾	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4bfd9be13b93b825	行业词汇	985	赡养老人	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8c40ebf4911ed704	行业词汇	986	抚养子女	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4df72b66aa9c32c8	行业词汇	987	财产分割	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-56f2cb9b0b12e2de	行业词汇	988	遗产继承	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-45a8b9cc293fc23c	行业词汇	989	家庭暴力	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-bf93140d68116b4b	行业词汇	990	经济债务纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-536c141aa9d5cd64	行业词汇	991	借钱不还	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ce8cafa44115e21c	行业词汇	992	拖欠工资	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-25646fe7a1cb9bf0	行业词汇	993	货款纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f773315b893f31f2	行业词汇	994	押金不退	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-fffd9e6ba17dc2fc	行业词汇	995	合伙分红争议	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-be7d9479079eabbb	行业词汇	996	物业与业主纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f5581fc7735da21b	行业词汇	997	物业费收取	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-36a3770411b38b2a	行业词汇	998	停车管理	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-a16f4903472512d1	行业词汇	999	小区公共区域使用	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-bd59cb634ca08403	行业词汇	1000	物业服务不到位	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-49a630c521a20b5e	行业词汇	1001	房屋租赁	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-279b2e6dc71a1999	行业词汇	1002	买卖纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8d414c1ba3ba77da	行业词汇	1003	房租拖欠	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-bec26f09ac6dc053	行业词汇	1004	房屋损坏	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-d02f8c5d232161d3	行业词汇	1005	合同违约	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e6475c394a6d9ccf	行业词汇	1006	一房多租	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-cc7f7a85779c20de	行业词汇	1007	劳资纠纷	31	31	0	31	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183
src-730c366a88f16c04	行业词汇	1008	欠薪	2	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;police_synthetic_zh_accent
src-8e09d315ed0deca4	行业词汇	1009	工伤赔偿	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-c9c6e6ffec586e84	行业词汇	1010	辞退争议	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-95c950ed51954504	行业词汇	1011	加班补偿	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-b34525af8d6c08c2	行业词汇	1012	未签劳动合同	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-dfbf8398a7806c76	行业词汇	1013	消费纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5fdc006ea93abe29	行业词汇	1014	商品质量	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-0c7de2f17abde773	行业词汇	1015	虚假宣传	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-76fe683d65d080eb	行业词汇	1016	退款退货	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-a7103bc0b72e8fc8	行业词汇	1017	服务欺诈	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-88bf4d46d08c7919	行业词汇	1018	预付卡跑路	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-01c2558b39579b0e	行业词汇	1019	土地	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-3090e9273982786a	行业词汇	1020	宅基地纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-1d0528fad2ec0a8a	行业词汇	1021	地界不清	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8ed73283c848c940	行业词汇	1022	占地建房	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4effab7e7ec33f46	行业词汇	1023	土地流转	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-1c16323bccc0c601	行业词汇	1024	征地补偿争议	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-cf77506993e97161	行业词汇	1025	施工	25	25	0	25	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183
src-13968bb867515fea	行业词汇	1026	经营扰民纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-05ad242df531eab4	行业词汇	1027	施工噪音	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-d988a4294c46b045	行业词汇	1028	占道经营	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-785b5d9d5ad54bb4	行业词汇	1029	油烟污染	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-88bf5b718fee8827	行业词汇	1030	夜市扰民	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-58be99c6d36b004f	行业词汇	1031	其他常见纠纷	0	10	0	10	0	已覆盖	police_synthetic_zh_accent
src-29564481d4ae9230	行业词汇	1032	交通事故赔偿	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-0c5fcbebc10748ec	行业词汇	1033	医疗纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-afe748d81a579755	行业词汇	1034	网络纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-6bc0db4b5077f749	行业词汇	1035	口角引发的肢体冲突	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-612bfe33e38e89ca	行业词汇	1036	婚姻纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4d1a0529db1e6fd4	行业词汇	1037	赡养纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-99b56d0d6a575445	行业词汇	1038	抚养纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-748633964125e42e	行业词汇	1039	债务纠纷	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8ce211b3d8a5e453	行业词汇	1040	物业纠纷	6	6	0	6	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183
src-4cfd46e71156dc62	行业词汇	1041	地界纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-506c56ad919d0108	行业词汇	1042	医患纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-53552462500999bd	行业词汇	1043	交通事故纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8bd757ae494c9ea2	行业词汇	1044	口角纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-3025df5426c21201	行业词汇	1045	琐事纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-89599fc22f68c0a2	行业词汇	1046	矛盾激化	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9b051495e20a6374	行业词汇	1047	情绪激动	16	16	0	16	0	已覆盖	current_plate_number_1276;current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183
src-91928b7bd1a9d37c	行业词汇	1048	争执不下	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5ac3ee7af99363f4	行业词汇	1049	互不相让	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-74b396eb5f08e81e	行业词汇	1050	言语冲突	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-475f209e6c20b394	行业词汇	1051	肢体冲突	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-2687143ae01421cd	行业词汇	1052	聚众闹事	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-b0cf77b12153521a	行业词汇	1053	邻里不和	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-aafe46b7a3d88976	行业词汇	1054	积怨较深	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7f234d0bee1fa01d	行业词汇	1055	调解纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-97a1e25c39526b63	行业词汇	1056	化解矛盾	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e4bef87453ea5b0a	行业词汇	1057	劝导教育	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-72a2b143ece4aa05	行业词汇	1058	安抚情绪	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-cc3895fe2b28e72b	行业词汇	1059	耐心疏导	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-67606591b309b4f1	行业词汇	1060	讲清法理	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-026e2a24957b1b7e	行业词汇	1061	讲明情理	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5ec10b92eba9c973	行业词汇	1062	公平公正	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9aa708ae176d9cc2	行业词汇	1063	达成协议	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-fe81f33eecdf5694	行业词汇	1064	现场调解	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7bc5e2c4257a1750	行业词汇	1065	现场处置	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_dialogue_189;current_police_terms_20260711_industry_vocab_1671;current_police_ui_teacher_385
src-578bb694a07a88f5	行业词汇	1066	息事宁人	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-3993444dedc2f539	行业词汇	1067	定纷止争	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-069fa516f77d7049	行业词汇	1068	达成谅解	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-88fdece0856806c5	行业词汇	1069	互不追究	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-cbee52feb92a7c27	行业词汇	1070	自行和解	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ea9d8bf2d102d9a3	行业词汇	1071	调解成功	7	7	0	7	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;current_police_terms_2183
src-9643ab5831aa6f41	行业词汇	1072	调解未果	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-160138e73dcdcfd8	行业词汇	1073	依法处理	8	8	0	8	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4d898f8ae6e90476	行业词汇	1074	矛盾排查	2	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;police_synthetic_zh_accent
src-a79db31e5e16eb59	行业词汇	1075	纠纷摸排	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-6a4d7ef8b5eea7a1	行业词汇	1076	滚动排查	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f53025e36fefc45d	行业词汇	1077	拉网式排查	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5d77d0f4f1948622	行业词汇	1078	源头排查	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f85123b9ce3f670b	行业词汇	1079	重点排查	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e1821b02e13e71a9	行业词汇	1080	全面排查	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-59c6f5fd2337dc02	行业词汇	1081	早发现	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-6a35e326d076d060	行业词汇	1082	早介入	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5df04e33d6849186	行业词汇	1083	风险预警	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-d4a9953424ff9142	行业词汇	1084	苗头性问题	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-c573a2978e6ab5d5	行业词汇	1085	倾向性问题	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f4e8516c33a03ac2	行业词汇	1086	矛盾隐患	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-49af44ca4c247d17	行业词汇	1087	不稳定因素	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f48e4d663a8e809b	行业词汇	1088	预警研判	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8e9915ab6e0f322c	行业词汇	1089	分级管控	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-20d051a39cf3b490	行业词汇	1090	跟踪关注	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-60c517aae225e0fc	行业词汇	1091	矛盾化解	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-3636cd1d5cefbabf	行业词汇	1092	纠纷调处	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7499e5333e0acf72	行业词汇	1093	多元化解	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9eb5306629640bd8	行业词汇	1094	联调联处	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-d20774fb2e9cbcb8	行业词汇	1095	上门调解	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-2a49e92d8313c869	行业词汇	1096	情绪安抚	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9a0fd41e55c5ff4b	行业词汇	1097	释法明理	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-08cc2ad27898ef21	行业词汇	1098	源头治理	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-0704e0bdddf79ac6	行业词汇	1099	靠前处置	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-afe84283df96399d	行业词汇	1100	抓早抓小	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-970fad3e5198adce	行业词汇	1101	就地化解	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f378fd0c0595655c	行业词汇	1102	闭环管理	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-1e85582b8a0ca2a4	行业词汇	1103	台账管理	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-de8b0f64519f9d76	行业词汇	1104	回访督办	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7ea4a809afc3e633	行业词汇	1105	化解率	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-748ba5ea1db5d2e0	行业词汇	1106	成功率	3	3	0	3	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4c81d98990dced17	行业词汇	1107	案结事了	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-63e4609b282ab1ca	行业词汇	1108	息诉罢访	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4caf7abef00fca6c	行业词汇	1109	邻里和睦	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ebc4ab06d0f3e12c	行业词汇	1110	家庭和谐	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-85ade0e0a830bd3d	行业词汇	1111	消除隐患	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-b00cdde160b199c2	行业词汇	1112	防止激化	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-dab15b9f3efc97b2	行业词汇	1113	避免民转刑	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-21d03d56d63e44f6	行业词汇	1114	婚姻家庭矛盾	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4b9860feb5b9b6fe	行业词汇	1115	抚养子女纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-09260021ee6dab5e	行业词汇	1116	家庭财产纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-8e8ca6ff63ed8876	行业词汇	1117	家庭成员间口角	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9dde30167f68ccf4	行业词汇	1118	积怨冲突	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-26cf005fa7910ae1	行业词汇	1119	邻里噪音	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-c01a3f10f9251ff9	行业词汇	1120	采光	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-74bb9cd9f8a34b0f	行业词汇	1121	排水	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-73b38dc2683399f0	行业词汇	1122	占地纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-9ba247308c05cce5	行业词汇	1123	楼道堆放杂物纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-3bfb635ae6919eae	行业词汇	1124	边界	4	5	0	5	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;police_synthetic_zh_accent
src-a4f7a2af458dedc9	行业词汇	1125	宅基地	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-c736d95e61fab161	行业词汇	1126	地界权属纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-44ec59b02c216a62	行业词汇	1127	邻里口角	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-daced80be7e8663a	行业词汇	1128	积怨	6	7	0	7	0	已覆盖	current_police_terms_20260711_industry_vocab_1671;police_synthetic_zh_accent
src-a4c489606052ac1a	行业词汇	1129	互殴隐患	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-fa660bfba4a78c04	行业词汇	1130	民间借贷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e066680e53f18446	行业词汇	1131	欠钱不还纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-6f33475d85e14f5a	行业词汇	1132	货款	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f08833bc9cedc6db	行业词汇	1133	押金	5	5	0	5	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-d45b73ffd56dec24	行业词汇	1134	合同违约纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-012c4d6e3209e159	行业词汇	1135	合伙经营	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-116d6f1e9d11f25e	行业词汇	1136	分红争议	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-b63221846f2bceaf	行业词汇	1137	物业费	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-4064769b30f4dc60	行业词汇	1138	停车费争议	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-a95618f94f2662f9	行业词汇	1139	占用纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5b4c5c9dc171df3d	行业词汇	1140	物业服务不到位引发的冲突	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ea93906043375e2f	行业词汇	1141	房屋损坏赔偿	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-e2c113677bf5aeae	行业词汇	1142	中介纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-11842fd357f10e39	行业词汇	1143	多卖	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-7c0e4bdc2c2f637b	行业词汇	1144	装修扰民	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-956396e1dc144082	行业词汇	1145	施工噪音纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-35f8fa69c02c316b	行业词汇	1146	医患矛盾	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-bcc02b24ea0eeb81	行业词汇	1147	消费欺诈	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-a4c495c15c2384b5	行业词汇	1148	退款退货纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-49225ddf0ed7075b	行业词汇	1149	预付卡	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-0fec4ca4b27cebf3	行业词汇	1150	办卡跑路纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-5f3e9ebef4dcd3a8	行业词汇	1151	征地补偿	4	4	0	4	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-accf31499b80931a	行业词汇	1152	拆迁安置争议	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-668cb4f783f2ef21	行业词汇	1153	工地施工扰民	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-3e4d4dcfe06bbcbf	行业词汇	1154	扬尘噪音纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-f0a6eb7b2ae7487b	行业词汇	1155	拖欠工程款	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-44ce8764345c7cdc	行业词汇	1156	农民工讨薪	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-480f4f36588f38c1	行业词汇	1157	易引发民转刑的矛盾纠纷	0	0	0	0	0	缺音频	
src-6e51f5db8ceb597c	行业词汇	1158	多次报警	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-08e526349beadf7a	行业词汇	1159	反复激化的纠纷	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
src-ffc4ea992b1082e2	行业词汇	1160	扬言报复	2	2	0	2	0	已覆盖	current_police_terms_20260711_industry_vocab_1671
